customer_id,age,gender,country,plan_type,signup_date,tenure_months
user_02455,55.0,NULL,USA,Standard,2023-08-27,28
user_02456,NULL,M,Canada,Standard,2023-04-28,32
user_02457,45.0,NULL,USA,Basic,2025-06-30,6
user_02458,NULL,NULL,Canada,Premium+,2024-10-14,15
user_02459,13.0,M,Canada,Premium+,2023-04-29,32
user_02460,108.0,M,USA,Premium+,2024-04-10,21
user_02461,45.0,F,Canada,Standard,2025-05-10,8
user_02462,38.0,F,USA,Premium,2024-05-01,20
user_02463,42.0,NULL,Canada,Premium,2023-03-01,34
user_02464,45.0,F,USA,Premium+,2023-12-02,25
user_02465,29.0,F,USA,Standard,2024-02-13,23
user_02466,33.0,M,Canada,Standard,2024-02-08,23
user_02467,30.0,NULL,USA,Premium,2024-04-02,21
user_02468,46.0,M,USA,Standard,2023-02-26,34
user_02469,40.0,Other,USA,Standard,2024-04-29,20
user_02470,25.0,F,USA,Premium,2023-09-06,28
user_02471,31.0,M,USA,Premium+,2022-08-16,41
user_02472,31.0,F,USA,Basic,2024-03-12,22
user_02473,24.0,NULL,USA,Basic,2024-07-10,18
user_02474,43.0,M,Canada,Basic,2025-03-01,10
user_02475,24.0,M,USA,Basic,2024-09-11,16
user_02476,39.0,F,Canada,Basic,2023-03-24,34
user_02477,16.0,F,USA,Premium,2024-07-04,18
user_02478,15.0,F,Canada,Premium,2024-01-05,24
user_02479,29.0,M,USA,Premium+,2024-03-11,22
user_02480,36.0,F,USA,Basic,2024-01-28,23
user_02481,37.0,M,Canada,Standard,2024-05-08,20
user_02482,35.0,M,USA,Premium,2024-02-27,22
user_02483,49.0,Other,USA,Premium,2024-08-12,17
user_02484,26.0,M,Canada,Premium+,2025-07-02,6
user_02485,36.0,F,USA,Premium,2025-01-25,11
user_02486,18.0,NULL,Canada,Basic,2024-02-12,23
user_02487,38.0,M,USA,Standard,2022-08-25,41
user_02488,24.0,M,USA,Standard,2023-06-14,31
user_02489,NULL,M,USA,Standard,2025-03-08,10
user_02490,45.0,F,USA,Standard,2023-07-30,29
user_02491,51.0,NULL,Canada,Premium+,2023-11-29,25
user_02492,63.0,F,USA,Premium,2024-10-24,14
user_02493,29.0,M,Canada,Basic,2023-08-03,29
user_02494,45.0,M,Canada,Premium,2025-02-08,11
user_02495,28.0,M,USA,Premium,2024-08-23,16
user_02496,NULL,M,USA,Basic,2025-01-24,11
user_02497,33.0,F,USA,Basic,2023-04-09,33
user_02498,59.0,F,USA,Premium+,2025-02-05,11
user_02499,46.0,Other,USA,Premium+,2023-02-16,35
user_02500,31.0,NULL,USA,Premium,2023-06-30,30
user_02501,32.0,F,Canada,Premium,2025-06-25,6
user_02502,37.0,M,USA,Standard,2025-05-03,8
user_02503,52.0,M,USA,Standard,2022-11-08,38
user_02504,52.0,M,USA,Basic,2025-07-06,6
user_02505,49.0,M,USA,Standard,2022-08-23,41
user_02506,NULL,Other,Canada,Standard,2023-03-24,34
user_02507,39.0,NULL,USA,Premium,2025-01-14,12
user_02508,27.0,F,Canada,Basic,2023-08-09,29
user_02509,NULL,NULL,USA,Basic,2025-06-28,6
user_02510,41.0,F,Canada,Standard,2024-08-05,17
user_02511,42.0,NULL,USA,Premium,2023-03-29,33
user_02512,34.0,M,USA,Premium,2024-05-03,20
user_02513,20.0,F,USA,Basic,2023-04-21,33
user_02514,48.0,Other,USA,Premium,2025-04-01,9
user_02515,28.0,M,USA,Basic,2022-10-28,39
user_02516,NULL,F,Canada,Premium+,2025-01-09,12
user_02517,34.0,F,USA,Premium,2023-08-27,28
user_02518,NULL,M,USA,Standard,2024-06-25,18
user_02519,30.0,M,USA,Standard,2024-06-28,18
user_02520,28.0,M,USA,Premium,2025-04-06,9
user_02521,42.0,F,Canada,Premium,2023-09-07,28
user_02522,32.0,F,USA,Premium+,2025-02-06,11
user_02523,45.0,NULL,Canada,Premium+,2023-03-22,34
user_02524,NULL,M,USA,Premium+,2022-10-20,39
user_02525,NULL,F,USA,Standard,2023-05-26,32
user_02526,42.0,F,USA,Premium,2025-05-19,7
user_02527,42.0,M,Canada,Standard,2023-03-02,34
user_02528,31.0,NULL,USA,Premium,2024-12-14,13
user_02529,NULL,M,USA,Standard,2025-06-15,6
user_02530,44.0,M,USA,Standard,2023-10-11,27
user_02531,30.0,M,Canada,Standard,2025-04-14,9
user_02532,7.0,F,USA,Standard,2024-02-29,22
user_02533,19.0,F,USA,Premium,2023-07-15,30
user_02534,NULL,F,Canada,Premium,2022-11-19,38
user_02535,36.0,M,USA,Standard,2024-01-18,24
user_02536,16.0,M,USA,Premium,2023-11-21,26
user_02537,52.0,F,USA,Premium,2025-01-11,12
user_02538,16.0,M,USA,Premium,2024-09-11,16
user_02539,51.0,M,USA,Standard,2024-02-25,22
user_02540,43.0,F,USA,Standard,2023-04-03,33
user_02541,39.0,F,Canada,Premium+,2023-05-15,32
user_02542,38.0,F,Canada,Standard,2023-04-30,32
user_02543,53.0,NULL,USA,Premium,2024-01-15,24
user_02544,25.0,M,USA,Premium+,2024-06-30,18
user_02545,27.0,M,USA,Standard,2024-09-07,16
user_02546,NULL,M,Canada,Standard,2025-05-28,7
user_02547,32.0,M,USA,Premium,2023-03-03,34
user_02548,NULL,F,USA,Basic,2025-03-03,10
user_02549,29.0,M,USA,Premium,2025-05-15,8
user_02550,26.0,F,USA,Basic,2023-08-01,29
user_02551,41.0,M,USA,Standard,2025-04-13,9
user_02552,21.0,M,Canada,Premium,2023-12-03,25
user_02553,41.0,M,Canada,Premium,2024-04-06,21
user_02554,57.0,NULL,USA,Premium,2023-12-14,25
user_02555,34.0,M,USA,Premium,2023-09-06,28
user_02556,23.0,F,Canada,Standard,2023-02-23,35
user_02557,49.0,F,Canada,Basic,2024-05-06,20
user_02558,36.0,F,USA,Standard,2023-08-26,28
user_02559,50.0,M,USA,Premium,2023-11-10,26
user_02560,18.0,NULL,Canada,Premium,2025-07-03,6
user_02561,48.0,F,Canada,Basic,2024-03-07,22
user_02562,42.0,M,USA,Premium,2024-09-24,15
user_02563,28.0,F,USA,Standard,2025-03-18,9
user_02564,22.0,F,USA,Standard,2025-05-29,7
user_02565,28.0,F,USA,Standard,2023-08-13,29
user_02566,37.0,M,USA,Premium+,2024-08-26,16
user_02567,20.0,NULL,Canada,Premium,2024-03-10,22
user_02568,43.0,F,USA,Premium,2024-09-27,15
user_02569,27.0,NULL,Canada,Standard,2023-11-25,25
user_02570,30.0,F,USA,Basic,2024-12-31,12
user_02571,47.0,NULL,USA,Standard,2024-07-28,17
user_02572,31.0,M,USA,Standard,2024-04-12,21
user_02573,45.0,M,USA,Premium,2023-02-05,35
user_02574,32.0,M,Canada,Premium,2025-05-03,8
user_02575,19.0,F,USA,Standard,2024-06-26,18
user_02576,NULL,F,USA,Premium,2024-07-13,18
user_02577,32.0,M,USA,Standard,2023-05-23,32
user_02578,43.0,NULL,Canada,Standard,2025-01-18,11
user_02579,32.0,M,USA,Basic,2023-05-20,32
user_02580,36.0,M,Canada,Standard,2024-05-09,20
user_02581,13.0,F,USA,Premium,2024-09-19,15
user_02582,18.0,F,USA,Basic,2022-11-22,38
user_02583,24.0,F,USA,Premium,2023-03-11,34
user_02584,36.0,F,USA,Premium+,2023-08-09,29
user_02585,52.0,NULL,USA,Standard,2025-05-17,7
user_02586,22.0,M,Canada,Standard,2024-03-20,22
user_02587,14.0,M,Canada,Premium+,2025-07-30,5
user_02588,43.0,M,USA,Standard,2022-08-05,41
user_02589,26.0,M,USA,Basic,2022-10-16,39
user_02590,39.0,M,USA,Premium,2022-10-11,39
user_02591,42.0,M,USA,Standard,2024-05-22,19
user_02592,35.0,F,USA,Premium,2024-05-09,20
user_02593,44.0,M,USA,Standard,2023-03-05,34
user_02594,11.0,M,Canada,Premium,2023-04-24,33
user_02595,16.0,F,USA,Premium,2022-08-17,41
user_02596,27.0,M,Canada,Standard,2024-03-24,21
user_02597,NULL,M,USA,Basic,2025-04-05,9
user_02598,52.0,NULL,Canada,Premium+,2024-12-10,13
user_02599,25.0,NULL,USA,Premium,2023-11-16,26
user_02600,33.0,F,Canada,Premium+,2023-02-26,34
user_02601,NULL,M,Canada,Standard,2024-10-18,14
user_02602,NULL,F,USA,Premium,2023-12-26,24
user_02603,12.0,M,Canada,Basic,2022-11-24,38
user_02604,18.0,F,Canada,Standard,2022-08-19,41
user_02605,43.0,F,USA,Premium+,2023-09-05,28
user_02606,44.0,M,USA,Basic,2023-08-01,29
user_02607,44.0,F,USA,Standard,2023-02-08,35
user_02608,40.0,F,Canada,Premium,2023-02-22,35
user_02609,NULL,M,Canada,Standard,2025-05-13,8
user_02610,NULL,M,Canada,Standard,2025-06-01,7
user_02611,16.0,M,USA,Basic,2024-10-13,15
user_02612,20.0,F,Canada,Premium+,2024-03-07,22
user_02613,21.0,F,USA,Standard,2025-01-15,12
user_02614,41.0,M,Canada,Basic,2025-06-19,6
user_02615,31.0,F,Canada,Basic,2022-08-19,41
user_02616,53.0,M,USA,Standard,2022-08-03,41
user_02617,36.0,M,Canada,Premium,2022-09-19,40
user_02618,22.0,M,USA,Premium,2022-09-18,40
user_02619,64.0,M,USA,Standard,2022-09-23,40
user_02620,32.0,F,USA,Standard,2023-04-18,33
user_02621,47.0,M,USA,Standard,2024-07-05,18
user_02622,NULL,M,Canada,Premium,2023-11-10,26
user_02623,21.0,M,Canada,Premium+,2022-08-03,41
user_02624,30.0,F,Canada,Basic,2025-02-15,10
user_02625,22.0,NULL,USA,Basic,2025-03-23,9
user_02626,15.0,F,USA,Basic,2024-08-27,16
user_02627,22.0,NULL,USA,Basic,2024-09-30,15
user_02628,23.0,M,USA,Standard,2023-02-11,35
user_02629,40.0,M,USA,Premium,2024-06-12,19
user_02630,49.0,M,USA,Premium,2022-08-16,41
user_02631,40.0,M,USA,Standard,2024-11-07,14
user_02632,30.0,F,USA,Premium+,2023-09-01,28
user_02633,55.0,Other,USA,Basic,2024-10-28,14
user_02634,28.0,M,USA,Premium+,2025-03-07,10
user_02635,25.0,M,USA,Standard,2022-10-09,39
user_02636,44.0,F,USA,Premium,2023-07-01,30
user_02637,NULL,M,Canada,Premium,2023-11-30,25
user_02638,23.0,F,Canada,Standard,2025-07-30,5
user_02639,63.0,NULL,USA,Premium,2025-06-19,6
user_02640,48.0,M,Canada,Standard,2023-05-14,32
user_02641,33.0,F,USA,Premium,2025-04-19,8
user_02642,38.0,F,USA,Premium,2024-11-14,14
user_02643,NULL,M,Canada,Premium,2024-01-08,24
user_02644,8.0,M,USA,Basic,2024-06-20,18
user_02645,29.0,M,USA,Premium,2024-11-25,13
user_02646,36.0,F,USA,Premium,2023-04-05,33
user_02647,NULL,F,USA,Standard,2024-09-10,16
user_02648,47.0,M,USA,Premium,2023-03-02,34
user_02649,31.0,NULL,USA,Basic,2024-09-05,16
user_02650,NULL,F,USA,Premium,2025-05-23,7
user_02651,37.0,F,USA,Premium,2024-02-21,22
user_02652,54.0,M,USA,Premium,2024-11-30,13
user_02653,44.0,F,Canada,Standard,2022-11-02,38
user_02654,40.0,F,USA,Premium+,2025-04-16,8
user_02655,55.0,F,Canada,Premium,2025-01-11,12
user_02656,10.0,M,USA,Premium,2022-08-04,41
user_02657,61.0,M,USA,Premium,2025-03-17,9
user_02658,37.0,NULL,USA,Premium,2025-02-28,10
user_02659,57.0,M,Canada,Premium,2023-12-04,25
user_02660,59.0,M,USA,Standard,2024-02-13,23
user_02661,35.0,F,Canada,Premium+,2024-02-15,23
user_02662,34.0,M,USA,Premium,2025-05-03,8
user_02663,38.0,M,Canada,Standard,2024-05-15,20
user_02664,50.0,M,USA,Basic,2022-08-29,41
user_02665,51.0,M,Canada,Premium,2023-09-04,28
user_02666,41.0,M,USA,Basic,2023-08-30,28
user_02667,30.0,NULL,USA,Premium,2023-07-21,30
user_02668,NULL,NULL,USA,Standard,2023-04-15,33
user_02669,45.0,M,Canada,Standard,2023-01-07,36
user_02670,27.0,M,USA,Premium,2023-01-17,36
user_02671,22.0,F,USA,Premium,2022-08-17,41
user_02672,38.0,M,Canada,Premium,2024-08-18,17
user_02673,38.0,F,USA,Standard,2022-10-26,39
user_02674,41.0,F,USA,Standard,2022-11-15,38
user_02675,40.0,M,Canada,Basic,2024-02-18,23
user_02676,43.0,F,USA,Premium,2025-04-20,8
user_02677,15.0,M,Canada,Premium+,2025-07-12,6
user_02678,55.0,F,Canada,Premium,2023-02-14,35
user_02679,35.0,NULL,USA,Premium,2023-09-14,28
user_02680,37.0,M,USA,Standard,2023-01-04,36
user_02681,37.0,M,USA,Standard,2023-01-08,36
user_02682,37.0,F,USA,Premium,2023-06-05,31
user_02683,42.0,NULL,USA,Premium,2025-06-24,6
user_02684,33.0,NULL,Canada,Basic,2024-09-02,16
user_02685,24.0,F,USA,Premium,2023-02-26,34
user_02686,24.0,M,USA,Premium,2023-01-06,36
user_02687,30.0,F,USA,Standard,2025-04-08,9
user_02688,NULL,M,USA,Standard,2024-03-21,22
user_02689,36.0,M,USA,Premium,2024-12-22,12
user_02690,53.0,NULL,Canada,Premium,2022-10-14,39
user_02691,NULL,M,Canada,Standard,2023-06-12,31
user_02692,48.0,Other,Canada,Premium+,2024-05-07,20
user_02693,67.0,F,USA,Premium+,2022-12-12,37
user_02694,48.0,F,USA,Standard,2025-06-28,6
user_02695,40.0,F,USA,Premium,2023-09-24,27
user_02696,37.0,F,USA,Premium+,2023-03-26,34
user_02697,43.0,M,USA,Standard,2024-09-22,15
user_02698,45.0,Other,USA,Standard,2023-10-03,27
user_02699,14.0,NULL,USA,Standard,2023-05-27,31
user_02700,13.0,F,USA,Basic,2022-10-05,39
user_02701,24.0,M,USA,Premium,2023-08-24,29
user_02702,29.0,F,USA,Premium,2024-04-08,21
user_02703,23.0,M,USA,Basic,2025-06-14,7
user_02704,26.0,Other,USA,Standard,2022-09-19,40
user_02705,29.0,F,USA,Standard,2022-11-24,38
user_02706,43.0,F,Canada,Basic,2023-07-09,30
user_02707,24.0,F,USA,Premium,2023-01-31,35
user_02708,33.0,M,Canada,Premium+,2022-08-12,41
user_02709,30.0,F,USA,Basic,2022-12-05,37
user_02710,38.0,NULL,Canada,Standard,2022-10-18,39
user_02711,44.0,M,Canada,Premium,2024-05-04,20
user_02712,10.0,NULL,USA,Premium+,2025-02-20,10
user_02713,17.0,NULL,USA,Premium,2022-08-16,41
user_02714,28.0,M,USA,Standard,2024-12-30,12
user_02715,39.0,F,USA,Premium,2024-10-22,14
user_02716,NULL,M,Canada,Basic,2024-06-23,18
user_02717,NULL,F,Canada,Premium,2023-07-28,29
user_02718,41.0,F,Canada,Standard,2024-11-30,13
user_02719,30.0,F,Canada,Premium,2024-11-28,13
user_02720,24.0,Other,USA,Standard,2024-10-25,14
user_02721,45.0,NULL,USA,Premium,2025-05-13,8
user_02722,39.0,M,USA,Standard,2024-06-11,19
user_02723,47.0,M,Canada,Premium,2023-12-08,25
user_02724,40.0,F,Canada,Premium+,2023-02-16,35
user_02725,37.0,F,USA,Basic,2023-12-12,25
user_02726,27.0,M,USA,Premium,2025-06-24,6
user_02727,48.0,NULL,USA,Premium,2025-03-14,10
user_02728,28.0,M,USA,Standard,2023-02-08,35
user_02729,59.0,F,Canada,Basic,2023-05-01,32
user_02730,30.0,M,Canada,Standard,2023-05-27,31
user_02731,33.0,NULL,USA,Premium,2024-12-30,12
user_02732,33.0,M,USA,Premium,2024-06-03,19
user_02733,30.0,M,USA,Basic,2024-07-01,18
user_02734,21.0,M,Canada,Premium,2022-09-24,40
user_02735,38.0,F,USA,Basic,2023-10-05,27
user_02736,57.0,M,Canada,Standard,2025-05-21,7
user_02737,NULL,F,Canada,Standard,2023-04-07,33
user_02738,NULL,F,Canada,Premium,2025-07-08,6
user_02739,NULL,F,Canada,Premium+,2024-09-11,16
user_02740,NULL,NULL,USA,Standard,2023-05-05,32
user_02741,28.0,Other,Canada,Premium,2024-06-29,18
user_02742,27.0,F,Canada,Standard,2022-10-25,39
user_02743,26.0,F,USA,Basic,2024-09-20,15
user_02744,27.0,M,USA,Premium+,2022-10-11,39
user_02745,50.0,M,Canada,Premium,2024-06-04,19
user_02746,32.0,M,USA,Standard,2022-10-13,39
user_02747,NULL,M,USA,Premium,2024-12-30,12
user_02748,48.0,M,USA,Premium,2024-03-23,21
user_02749,24.0,F,USA,Standard,2024-08-10,17
user_02750,45.0,F,USA,Standard,2024-12-06,13
user_02751,27.0,NULL,USA,Premium,2023-01-27,35
user_02752,29.0,F,Canada,Premium,2024-07-19,18
user_02753,63.0,NULL,Canada,Standard,2023-12-02,25
user_02754,21.0,M,USA,Premium,2022-10-21,39
user_02755,22.0,Other,Canada,Premium,2022-08-17,41
user_02756,37.0,F,Canada,Basic,2022-08-08,41
user_02757,34.0,M,USA,Basic,2023-01-19,36
user_02758,38.0,M,USA,Premium,2023-11-23,25
user_02759,57.0,F,Canada,Standard,2025-06-21,6
user_02760,34.0,M,USA,Standard,2023-11-13,26
user_02761,30.0,M,USA,Basic,2023-07-20,30
user_02762,35.0,F,USA,Premium,2024-02-04,23
user_02763,23.0,NULL,USA,Standard,2023-03-31,33
user_02764,41.0,F,Canada,Standard,2024-11-18,13
user_02765,35.0,M,Canada,Basic,2023-07-13,30
user_02766,41.0,F,USA,Premium,2025-05-08,8
user_02767,NULL,F,USA,Basic,2022-10-28,39
user_02768,29.0,Other,Canada,Basic,2025-04-14,9
user_02769,35.0,M,USA,Premium,2023-01-27,35
user_02770,29.0,M,Canada,Basic,2024-05-27,19
user_02771,28.0,F,USA,Premium+,2023-03-21,34
user_02772,37.0,F,USA,Standard,2024-08-30,16
user_02773,51.0,F,USA,Premium,2023-02-04,35
user_02774,51.0,M,Canada,Premium,2025-03-24,9
user_02775,36.0,F,Canada,Basic,2024-06-22,18
user_02776,NULL,F,USA,Premium+,2024-08-04,17
user_02777,35.0,M,Canada,Premium,2024-10-17,15
user_02778,53.0,F,Canada,Standard,2025-07-02,6
user_02779,37.0,M,USA,Standard,2023-04-20,33
user_02780,40.0,F,USA,Premium+,2024-02-23,22
user_02781,33.0,M,USA,Basic,2023-09-28,27
user_02782,52.0,F,USA,Premium+,2023-10-02,27
user_02783,27.0,F,Canada,Standard,2025-02-09,11
user_02784,NULL,F,USA,Basic,2024-08-15,17
user_02785,NULL,M,Canada,Premium,2023-07-07,30
user_02786,30.0,F,USA,Premium,2025-05-15,8
user_02787,39.0,F,USA,Standard,2024-10-18,14
user_02788,42.0,F,USA,Premium,2023-04-10,33
user_02789,29.0,F,USA,Premium,2025-05-26,7
user_02790,23.0,M,USA,Premium+,2024-03-02,22
user_02791,40.0,F,USA,Standard,2023-06-10,31
user_02792,25.0,F,Canada,Basic,2024-06-17,19
user_02793,43.0,M,USA,Standard,2022-12-26,37
user_02794,NULL,F,USA,Premium,2025-05-22,7
user_02795,37.0,F,USA,Standard,2023-09-26,27
user_02796,45.0,F,USA,Basic,2025-03-22,9
user_02797,44.0,M,USA,Premium,2022-11-10,38
user_02798,36.0,NULL,USA,Premium+,2024-10-26,14
user_02799,41.0,F,USA,Premium+,2023-07-29,29
user_02800,19.0,F,USA,Premium+,2024-08-12,17
user_02801,NULL,M,USA,Standard,2023-08-24,29
user_02802,45.0,F,USA,Premium,2023-02-01,35
user_02803,37.0,M,USA,Standard,2023-08-31,28
user_02804,18.0,M,USA,Standard,2025-04-28,8
user_02805,27.0,M,USA,Premium,2025-01-07,12
user_02806,22.0,M,Canada,Standard,2024-03-01,22
user_02807,33.0,Other,USA,Standard,2024-06-24,18
user_02808,42.0,NULL,Canada,Standard,2025-04-22,8
user_02809,35.0,F,USA,Standard,2024-12-29,12
user_02810,46.0,F,USA,Premium,2023-08-21,29
user_02811,NULL,M,USA,Premium,2023-01-21,36
user_02812,47.0,NULL,Canada,Premium,2025-01-30,11
user_02813,39.0,F,USA,Standard,2025-07-05,6
user_02814,58.0,M,USA,Standard,2022-10-01,39
user_02815,17.0,Other,USA,Basic,2024-01-31,23
user_02816,94.0,M,USA,Basic,2025-05-09,8
user_02817,37.0,NULL,USA,Basic,2023-06-06,31
user_02818,41.0,M,USA,Standard,2023-11-19,26
user_02819,43.0,M,Canada,Standard,2025-04-15,9
user_02820,29.0,M,USA,Basic,2023-11-04,26
user_02821,16.0,Other,USA,Standard,2022-11-08,38
user_02822,44.0,M,USA,Premium,2024-01-30,23
user_02823,35.0,M,USA,Premium,2025-06-05,7
user_02824,57.0,F,Canada,Premium,2024-10-13,15
user_02825,56.0,M,Canada,Basic,2024-11-22,13
user_02826,36.0,M,USA,Standard,2024-06-20,18
user_02827,26.0,M,USA,Basic,2025-07-14,6
user_02828,31.0,F,USA,Basic,2024-05-25,19
user_02829,30.0,M,USA,Premium,2022-11-18,38
user_02830,53.0,M,USA,Premium,2023-08-29,28
user_02831,22.0,M,USA,Premium+,2022-10-11,39
user_02832,29.0,M,Canada,Standard,2024-07-06,18
user_02833,32.0,F,Canada,Basic,2023-08-09,29
user_02834,69.0,F,USA,Standard,2025-04-01,9
user_02835,38.0,F,USA,Premium,2023-04-28,32
user_02836,46.0,F,USA,Premium,2023-08-09,29
user_02837,NULL,F,Canada,Standard,2024-09-30,15
user_02838,41.0,M,USA,Premium,2024-10-27,14
user_02839,25.0,M,Canada,Premium,2023-01-22,36
user_02840,27.0,Other,USA,Premium,2023-01-04,36
user_02841,NULL,M,USA,Standard,2025-06-09,7
user_02842,18.0,F,USA,Standard,2023-03-08,34
user_02843,34.0,NULL,USA,Premium,2023-07-30,29
user_02844,49.0,M,USA,Premium,2024-02-20,23
user_02845,28.0,M,USA,Standard,2024-10-30,14
user_02846,42.0,M,Canada,Premium,2025-03-09,10
user_02847,NULL,M,USA,Premium,2024-08-18,17
user_02848,79.0,M,USA,Premium+,2024-02-02,23
user_02849,24.0,F,USA,Premium,2025-03-17,9
user_02850,44.0,NULL,USA,Premium,2023-11-06,26
user_02851,44.0,F,Canada,Basic,2024-04-16,21
user_02852,44.0,M,USA,Premium,2024-05-12,20
user_02853,23.0,F,Canada,Standard,2024-10-17,15
user_02854,35.0,NULL,Canada,Premium,2022-12-21,37
user_02855,29.0,M,USA,Standard,2024-04-17,21
user_02856,55.0,F,USA,Standard,2023-07-19,30
user_02857,43.0,M,Canada,Standard,2023-06-12,31
user_02858,29.0,M,Canada,Premium,2024-09-07,16
user_02859,40.0,F,USA,Premium,2025-06-17,6
user_02860,43.0,M,USA,Basic,2024-08-26,16
user_02861,28.0,M,USA,Premium,2023-11-09,26
user_02862,40.0,M,Canada,Standard,2025-07-09,6
user_02863,43.0,M,USA,Basic,2023-03-28,33
user_02864,18.0,F,USA,Standard,2023-10-11,27
user_02865,39.0,F,Canada,Premium,2024-06-10,19
user_02866,48.0,M,Canada,Standard,2024-07-01,18
user_02867,32.0,F,Canada,Standard,2025-05-30,7
user_02868,55.0,F,Canada,Premium,2023-03-26,34
user_02869,32.0,F,USA,Basic,2022-09-29,39
user_02870,36.0,F,USA,Premium,2024-11-01,14
user_02871,30.0,M,Canada,Premium+,2022-09-05,40
user_02872,NULL,M,Canada,Basic,2024-10-02,15
user_02873,17.0,NULL,Canada,Standard,2024-12-07,13
user_02874,26.0,M,USA,Standard,2024-09-16,16
user_02875,67.0,F,USA,Standard,2024-09-06,16
user_02876,28.0,F,USA,Standard,2024-02-13,23
user_02877,60.0,Other,Canada,Premium,2022-08-03,41
user_02878,55.0,Other,Canada,Standard,2023-11-05,26
user_02879,24.0,M,Canada,Basic,2023-01-31,35
user_02880,22.0,F,USA,Premium,2023-05-14,32
user_02881,60.0,M,USA,Premium,2024-10-11,15
user_02882,45.0,F,USA,Standard,2023-11-25,25
user_02883,41.0,F,USA,Standard,2024-06-03,19
user_02884,34.0,F,USA,Basic,2023-03-20,34
user_02885,27.0,F,USA,Standard,2024-10-13,15
user_02886,33.0,M,Canada,Standard,2022-10-04,39
user_02887,40.0,F,USA,Standard,2025-06-21,6
user_02888,38.0,M,Canada,Basic,2024-08-29,16
user_02889,49.0,Other,Canada,Standard,2024-03-02,22
user_02890,34.0,F,USA,Premium,2025-02-16,10
user_02891,30.0,M,Canada,Standard,2024-02-28,22
user_02892,NULL,M,USA,Premium,2023-07-08,30
user_02893,27.0,M,USA,Premium,2023-12-15,25
user_02894,45.0,Other,USA,Standard,2025-02-25,10
user_02895,14.0,M,Canada,Premium,2025-05-17,7
user_02896,40.0,M,USA,Standard,2025-03-06,10
user_02897,26.0,NULL,USA,Standard,2024-07-20,17
user_02898,37.0,M,USA,Basic,2024-09-16,16
user_02899,43.0,F,USA,Premium,2024-04-26,20
user_02900,28.0,F,USA,Standard,2024-02-03,23
user_02901,NULL,F,USA,Premium+,2024-03-24,21
user_02902,31.0,F,USA,Standard,2023-05-06,32
user_02903,38.0,M,USA,Standard,2024-06-18,19
user_02904,NULL,NULL,USA,Premium,2022-09-02,40
user_02905,32.0,F,Canada,Standard,2023-12-20,25
user_02906,38.0,F,Canada,Standard,2024-01-28,23
user_02907,NULL,F,USA,Premium,2024-12-06,13
user_02908,64.0,F,USA,Standard,2024-02-17,23
user_02909,16.0,Other,USA,Basic,2025-05-07,8
user_02910,24.0,M,Canada,Basic,2024-12-24,12
user_02911,8.0,F,USA,Standard,2025-04-26,8
user_02912,11.0,F,USA,Basic,2024-07-28,17
user_02913,44.0,Other,USA,Premium,2023-09-27,27
user_02914,54.0,M,Canada,Standard,2023-11-17,26
user_02915,29.0,F,USA,Premium,2024-01-12,24
user_02916,20.0,F,USA,Premium,2024-09-03,16
user_02917,NULL,M,Canada,Basic,2024-05-09,20
user_02918,41.0,M,USA,Premium,2024-02-16,23
user_02919,46.0,F,Canada,Standard,2024-01-23,23
user_02920,36.0,M,USA,Premium,2024-01-04,24
user_02921,42.0,NULL,Canada,Standard,2022-11-21,38
user_02922,35.0,M,Canada,Premium,2025-02-13,11
user_02923,24.0,M,USA,Premium,2023-05-30,31
user_02924,25.0,M,USA,Premium+,2024-01-24,23
user_02925,24.0,F,Canada,Premium,2023-07-31,29
user_02926,17.0,M,USA,Premium,2024-11-21,13
user_02927,6.0,M,USA,Basic,2024-09-07,16
user_02928,40.0,F,USA,Premium,2024-09-05,16
user_02929,45.0,M,USA,Premium+,2025-05-10,8
user_02930,35.0,M,USA,Basic,2023-01-26,36
user_02931,43.0,M,USA,Standard,2023-04-05,33
user_02932,20.0,M,Canada,Premium+,2024-06-09,19
user_02933,53.0,M,Canada,Premium,2023-03-04,34
user_02934,61.0,F,USA,Premium,2022-08-20,41
user_02935,39.0,F,Canada,Premium,2024-05-16,20
user_02936,35.0,F,Canada,Premium,2023-03-12,34
user_02937,46.0,M,USA,Standard,2023-02-13,35
user_02938,25.0,F,USA,Premium+,2023-12-02,25
user_02939,26.0,M,USA,Premium,2023-07-29,29
user_02940,16.0,NULL,USA,Standard,2025-05-26,7
user_02941,28.0,M,USA,Premium,2024-05-19,20
user_02942,18.0,M,USA,Standard,2022-12-23,37
user_02943,44.0,F,Canada,Premium,2025-03-05,10
user_02944,31.0,M,USA,Premium,2024-07-28,17
user_02945,44.0,M,USA,Premium,2022-11-19,38
user_02946,53.0,M,USA,Premium+,2024-07-17,18
user_02947,32.0,F,USA,Basic,2025-04-24,8
user_02948,50.0,NULL,USA,Standard,2025-02-15,10
user_02949,35.0,F,USA,Premium,2024-12-18,12
user_02950,37.0,F,USA,Standard,2024-12-03,13
user_02951,45.0,F,USA,Premium+,2023-08-11,29
user_02952,31.0,F,USA,Premium+,2024-11-15,14
user_02953,NULL,F,USA,Premium,2025-06-09,7
user_02954,35.0,F,USA,Basic,2023-03-06,34
user_02955,60.0,F,USA,Premium+,2024-07-04,18
user_02956,30.0,F,Canada,Premium,2023-03-22,34
user_02957,NULL,F,Canada,Premium,2023-08-16,29
user_02958,27.0,F,USA,Standard,2023-05-15,32
