"customer_id";"age";"gender";"country";"plan_type";"signup_date";"tenure_months"
"user_02904";0;"";"USA";"Premium";"2022-09-02";40
"user_02905";32;"F";"Canada";"Standard";"2023-12-20";25
"user_02906";38;"F";"Canada";"Standard";"2024-01-28";23
"user_02907";0;"F";"USA";"Premium";"2024-12-06";13
"user_02908";64;"F";"USA";"Standard";"2024-02-17";23
"user_02909";16;"Other";"USA";"Basic";"2025-05-07";8
"user_02910";24;"M";"Canada";"Basic";"2024-12-24";12
"user_02911";8;"F";"USA";"Standard";"2025-04-26";8
"user_02912";11;"F";"USA";"Basic";"2024-07-28";17
"user_02913";44;"Other";"USA";"Premium";"2023-09-27";27
"user_02914";54;"M";"Canada";"Standard";"2023-11-17";26
"user_02915";29;"F";"USA";"Premium";"2024-01-12";24
"user_02916";20;"F";"USA";"Premium";"2024-09-03";16
"user_02917";0;"M";"Canada";"Basic";"2024-05-09";20
"user_02918";41;"M";"USA";"Premium";"2024-02-16";23
"user_02919";46;"F";"Canada";"Standard";"2024-01-23";23
"user_02920";36;"M";"USA";"Premium";"2024-01-04";24
"user_02921";42;"";"Canada";"Standard";"2022-11-21";38
"user_02922";35;"M";"Canada";"Premium";"2025-02-13";11
"user_02923";24;"M";"USA";"Premium";"2023-05-30";31
"user_02924";25;"M";"USA";"Premium+";"2024-01-24";23
"user_02925";24;"F";"Canada";"Premium";"2023-07-31";29
"user_02926";17;"M";"USA";"Premium";"2024-11-21";13
"user_02927";6;"M";"USA";"Basic";"2024-09-07";16
"user_02928";40;"F";"USA";"Premium";"2024-09-05";16
"user_02929";45;"M";"USA";"Premium+";"2025-05-10";8
"user_02930";35;"M";"USA";"Basic";"2023-01-26";36
"user_02931";43;"M";"USA";"Standard";"2023-04-05";33
"user_02932";20;"M";"Canada";"Premium+";"2024-06-09";19
"user_02933";53;"M";"Canada";"Premium";"2023-03-04";34
"user_02934";61;"F";"USA";"Premium";"2022-08-20";41
"user_02935";39;"F";"Canada";"Premium";"2024-05-16";20
"user_02936";35;"F";"Canada";"Premium";"2023-03-12";34
"user_02937";46;"M";"USA";"Standard";"2023-02-13";35
"user_02938";25;"F";"USA";"Premium+";"2023-12-02";25
"user_02939";26;"M";"USA";"Premium";"2023-07-29";29
"user_02940";16;"";"USA";"Standard";"2025-05-26";7
"user_02941";28;"M";"USA";"Premium";"2024-05-19";20
"user_02942";18;"M";"USA";"Standard";"2022-12-23";37
"user_02943";44;"F";"Canada";"Premium";"2025-03-05";10
"user_02944";31;"M";"USA";"Premium";"2024-07-28";17
"user_02945";44;"M";"USA";"Premium";"2022-11-19";38
"user_02946";53;"M";"USA";"Premium+";"2024-07-17";18
"user_02947";32;"F";"USA";"Basic";"2025-04-24";8
"user_02948";50;"";"USA";"Standard";"2025-02-15";10
"user_02949";35;"F";"USA";"Premium";"2024-12-18";12
"user_02950";37;"F";"USA";"Standard";"2024-12-03";13
"user_02951";45;"F";"USA";"Premium+";"2023-08-11";29
"user_02952";31;"F";"USA";"Premium+";"2024-11-15";14
"user_02953";0;"F";"USA";"Premium";"2025-06-09";7
"user_02954";35;"F";"USA";"Basic";"2023-03-06";34
"user_02955";60;"F";"USA";"Premium+";"2024-07-04";18
"user_02956";30;"F";"Canada";"Premium";"2023-03-22";34
"user_02957";0;"F";"Canada";"Premium";"2023-08-16";29
"user_02958";27;"F";"USA";"Standard";"2023-05-15";32
"user_02959";44;"F";"Canada";"Premium";"2025-03-07";10
"user_02960";42;"F";"USA";"Standard";"2025-05-29";7
"user_02961";9;"M";"Canada";"Standard";"2024-08-28";16
"user_02962";26;"M";"USA";"Standard";"2025-02-25";10
"user_02963";46;"M";"USA";"Premium";"2022-09-03";40
"user_02964";33;"Other";"USA";"Basic";"2024-06-12";19
"user_02965";13;"F";"USA";"Standard";"2023-06-11";31
"user_02966";44;"Other";"USA";"Standard";"2024-05-12";20
"user_02967";26;"M";"Canada";"Premium";"2024-11-15";14
"user_02968";0;"";"USA";"Premium+";"2023-02-17";35
"user_02969";47;"M";"USA";"Premium";"2023-07-07";30
"user_02970";14;"F";"USA";"Standard";"2025-08-01";5
"user_02971";21;"M";"USA";"Standard";"2022-09-28";40
"user_02972";23;"F";"Canada";"Standard";"2024-05-11";20
"user_02973";24;"Other";"USA";"Standard";"2024-09-20";15
"user_02974";33;"";"USA";"Basic";"2024-02-29";22
"user_02975";44;"M";"USA";"Basic";"2023-02-04";35
"user_02976";34;"";"USA";"Basic";"2022-11-12";38
"user_02977";20;"M";"USA";"Premium";"2023-08-05";29
"user_02978";31;"";"USA";"Standard";"2025-03-13";10
"user_02979";0;"F";"Canada";"Premium+";"2023-04-13";33
"user_02980";40;"M";"USA";"Premium";"2024-10-18";14
"user_02981";25;"M";"Canada";"Basic";"2025-05-17";7
"user_02982";0;"M";"USA";"Premium+";"2022-10-18";39
"user_02983";53;"M";"USA";"Standard";"2024-11-21";13
"user_02984";22;"M";"USA";"Basic";"2024-11-07";14
"user_02985";36;"M";"USA";"Premium";"2025-03-06";10
"user_02986";50;"F";"Canada";"Basic";"2024-12-11";13
"user_02987";39;"F";"USA";"Standard";"2025-02-26";10
"user_02988";53;"F";"USA";"Standard";"2022-11-24";38
"user_02989";17;"";"Canada";"Premium";"2023-02-23";35
"user_02990";61;"Other";"USA";"Premium+";"2024-03-16";22
"user_02991";48;"M";"USA";"Basic";"2023-08-14";29
"user_02992";34;"M";"Canada";"Standard";"2024-06-01";19
"user_02993";5;"F";"USA";"Standard";"2023-09-22";28
"user_02994";47;"F";"Canada";"Basic";"2025-05-20";7
"user_02995";33;"M";"Canada";"Basic";"2024-11-03";14
"user_02996";41;"F";"USA";"Standard";"2025-03-05";10
"user_02997";0;"";"USA";"Basic";"2023-03-22";34
"user_02998";39;"";"USA";"Standard";"2024-01-11";24
"user_02999";20;"M";"USA";"Basic";"2025-03-07";10
"user_03000";28;"M";"USA";"Premium";"2023-10-10";27
"user_03001";47;"M";"Canada";"Basic";"2023-01-05";36
"user_03002";0;"M";"Canada";"Premium";"2024-10-06";15
"user_03003";29;"M";"USA";"Standard";"2023-03-02";34
"user_03004";44;"F";"USA";"Standard";"2025-01-28";11
"user_03005";73;"";"Canada";"Premium+";"2022-12-07";37
"user_03006";39;"F";"USA";"Premium+";"2024-08-12";17
"user_03007";25;"M";"USA";"Premium";"2023-02-19";35
"user_03008";59;"M";"USA";"Premium";"2024-12-01";13
"user_03009";29;"M";"USA";"Premium+";"2025-06-09";7
"user_03010";38;"M";"USA";"Standard";"2024-11-25";13
"user_03011";50;"Other";"USA";"Standard";"2023-11-23";25
"user_03012";26;"";"USA";"Standard";"2023-09-30";27
"user_03013";49;"M";"Canada";"Premium+";"2023-01-01";36
"user_03014";0;"";"USA";"Standard";"2023-11-30";25
"user_03015";37;"F";"USA";"Standard";"2024-03-26";21
"user_03016";48;"M";"USA";"Basic";"2023-01-04";36
"user_03017";24;"F";"USA";"Premium";"2023-12-27";24
"user_03018";59;"F";"USA";"Premium";"2022-10-30";38
"user_03019";19;"M";"Canada";"Standard";"2023-08-10";29
"user_03020";38;"M";"Canada";"Standard";"2024-11-18";13
"user_03021";37;"M";"USA";"Standard";"2023-04-21";33
"user_03022";0;"M";"Canada";"Premium";"2023-04-17";33
"user_03023";46;"F";"USA";"Premium";"2023-01-12";36
"user_03024";47;"";"Canada";"Standard";"2025-04-17";8
"user_03025";31;"Other";"USA";"Basic";"2023-03-21";34
"user_03026";46;"F";"Canada";"Basic";"2024-12-26";12
"user_03027";33;"F";"USA";"Premium";"2023-07-03";30
"user_03028";33;"F";"USA";"Basic";"2024-10-08";15
"user_03029";32;"";"Canada";"Premium";"2022-08-07";41
"user_03030";32;"F";"Canada";"Standard";"2023-06-17";31
"user_03031";23;"";"USA";"Premium";"2025-04-19";8
"user_03032";29;"M";"USA";"Basic";"2023-11-10";26
"user_03033";0;"";"USA";"Premium";"2025-02-12";11
"user_03034";44;"F";"USA";"Standard";"2023-01-30";35
"user_03035";18;"F";"Canada";"Standard";"2023-02-26";34
"user_03036";27;"F";"Canada";"Premium";"2022-12-09";37
"user_03037";35;"M";"USA";"Standard";"2023-01-27";35
"user_03038";39;"F";"Canada";"Premium";"2024-06-26";18
"user_03039";61;"F";"Canada";"Premium";"2023-05-29";31
"user_03040";36;"";"USA";"Standard";"2023-01-25";36
"user_03041";0;"";"USA";"Premium";"2023-08-16";29
"user_03042";43;"";"Canada";"Premium";"2024-02-06";23
"user_03043";0;"F";"Canada";"Premium";"2023-03-30";33
"user_03044";46;"F";"USA";"Premium";"2023-07-18";30
"user_03045";21;"M";"USA";"Standard";"2022-09-30";39
"user_03046";23;"M";"USA";"Standard";"2025-02-10";11
"user_03047";42;"";"USA";"Basic";"2022-12-30";36
"user_03048";18;"F";"USA";"Premium+";"2023-11-23";25
"user_03049";0;"M";"Canada";"Premium+";"2023-04-20";33
"user_03050";39;"F";"Canada";"Premium+";"2023-05-21";32
"user_03051";29;"F";"Canada";"Standard";"2023-07-07";30
"user_03052";18;"M";"Canada";"Premium";"2024-03-10";22
"user_03053";17;"M";"Canada";"Premium";"2024-09-02";16
"user_03054";20;"F";"Canada";"Standard";"2022-09-14";40
"user_03055";34;"F";"USA";"Premium";"2023-11-20";26
"user_03056";43;"M";"USA";"Basic";"2022-12-28";36
"user_03057";46;"F";"USA";"Premium+";"2024-06-09";19
"user_03058";52;"F";"Canada";"Premium+";"2023-06-19";31
"user_03059";21;"F";"USA";"Standard";"2024-05-31";19
"user_03060";24;"";"USA";"Standard";"2022-08-13";41
"user_03061";43;"M";"USA";"Premium";"2022-12-10";37
"user_03062";37;"";"USA";"Basic";"2022-11-29";37
"user_03063";54;"M";"USA";"Premium";"2025-06-17";6
"user_03064";27;"F";"USA";"Basic";"2024-09-23";15
"user_03065";28;"M";"USA";"Standard";"2023-10-11";27
"user_03066";0;"M";"USA";"Premium";"2023-05-29";31
"user_03067";24;"F";"USA";"Standard";"2022-09-14";40
"user_03068";23;"M";"Canada";"Premium+";"2025-03-07";10
"user_03069";38;"M";"USA";"Premium";"2025-02-28";10
"user_03070";0;"F";"USA";"Premium";"2025-07-13";6
"user_03071";35;"F";"USA";"Standard";"2023-09-05";28
"user_03072";0;"M";"Canada";"Standard";"2024-04-12";21
"user_03073";30;"M";"USA";"Standard";"2024-09-27";15
"user_03074";5;"F";"USA";"Standard";"2025-01-08";12
"user_03075";36;"";"USA";"Premium";"2023-03-28";33
"user_03076";45;"";"USA";"Basic";"2025-05-29";7
"user_03077";38;"M";"USA";"Premium";"2023-09-29";27
"user_03078";59;"M";"USA";"Standard";"2023-07-17";30
"user_03079";29;"F";"Canada";"Premium";"2022-11-23";38
"user_03080";15;"F";"USA";"Basic";"2024-05-03";20
"user_03081";0;"F";"USA";"Premium+";"2024-05-13";20
"user_03082";49;"F";"USA";"Basic";"2024-10-09";15
"user_03083";22;"M";"USA";"Basic";"2025-05-15";8
"user_03084";36;"F";"Canada";"Basic";"2024-01-21";24
"user_03085";33;"M";"USA";"Basic";"2024-12-04";13
"user_03086";51;"M";"Canada";"Standard";"2023-04-16";33
"user_03087";45;"F";"Canada";"Basic";"2024-11-12";14
"user_03088";37;"F";"USA";"Standard";"2023-11-26";25
"user_03089";0;"F";"USA";"Standard";"2023-02-14";35
"user_03090";50;"M";"Canada";"Premium";"2022-11-30";37
"user_03091";36;"M";"USA";"Premium+";"2024-01-05";24
"user_03092";20;"M";"USA";"Premium+";"2025-04-04";9
"user_03093";51;"F";"USA";"Premium";"2024-07-05";18
"user_03094";31;"F";"USA";"Basic";"2024-03-09";22
"user_03095";34;"M";"USA";"Premium";"2025-05-22";7
"user_03096";31;"M";"USA";"Basic";"2024-02-18";23
"user_03097";-7;"M";"Canada";"Standard";"2024-04-27";20
"user_03098";31;"F";"USA";"Premium";"2024-12-18";12
"user_03099";39;"F";"USA";"Basic";"2024-01-21";24
"user_03100";0;"F";"USA";"Basic";"2022-11-17";38
"user_03101";14;"F";"USA";"Standard";"2024-05-29";19
"user_03102";33;"F";"USA";"Basic";"2025-06-30";6
"user_03103";33;"F";"USA";"Standard";"2023-01-07";36
"user_03104";39;"M";"USA";"Standard";"2024-09-08";16
"user_03105";54;"M";"USA";"Basic";"2024-11-08";14
"user_03106";49;"";"USA";"Standard";"2023-10-30";26
"user_03107";34;"F";"Canada";"Premium";"2022-12-19";37
"user_03108";31;"Other";"USA";"Basic";"2023-05-30";31
"user_03109";34;"M";"USA";"Premium";"2023-07-22";30
"user_03110";16;"Other";"USA";"Premium";"2023-05-06";32
"user_03111";18;"F";"USA";"Premium";"2025-03-11";10
"user_03112";33;"F";"Canada";"Basic";"2024-04-23";20
"user_03113";24;"M";"USA";"Basic";"2024-01-16";24
"user_03114";48;"";"USA";"Standard";"2023-02-20";35
"user_03115";26;"";"Canada";"Premium+";"2025-05-03";8
"user_03116";26;"F";"Canada";"Standard";"2024-01-30";23
"user_03117";0;"M";"Canada";"Premium";"2024-03-10";22
"user_03118";0;"F";"USA";"Premium";"2023-08-10";29
"user_03119";50;"F";"USA";"Basic";"2024-03-31";21
"user_03120";0;"F";"USA";"Standard";"2024-08-15";17
"user_03121";48;"F";"USA";"Standard";"2023-06-28";30
"user_03122";27;"M";"USA";"Standard";"2023-05-24";32
"user_03123";34;"M";"USA";"Standard";"2025-02-03";11
"user_03124";35;"F";"USA";"Basic";"2023-01-25";36
"user_03125";54;"";"Canada";"Standard";"2023-04-17";33
"user_03126";46;"F";"Canada";"Standard";"2024-11-22";13
"user_03127";0;"F";"USA";"Premium+";"2022-11-01";38
"user_03128";24;"F";"USA";"Standard";"2022-11-07";38
"user_03129";15;"M";"USA";"Premium+";"2024-09-20";15
"user_03130";48;"M";"Canada";"Premium";"2023-12-06";25
"user_03131";34;"F";"USA";"Premium";"2024-05-10";20
"user_03132";37;"";"Canada";"Basic";"2024-04-30";20
"user_03133";52;"M";"USA";"Standard";"2025-06-10";7
"user_03134";12;"F";"USA";"Premium";"2024-12-24";12
"user_03135";60;"M";"USA";"Standard";"2022-11-17";38
"user_03136";44;"";"Canada";"Standard";"2025-01-26";11
"user_03137";42;"F";"USA";"Standard";"2025-03-30";9
"user_03138";12;"M";"USA";"Premium";"2025-03-06";10
"user_03139";33;"M";"Canada";"Premium";"2024-01-18";24
"user_03140";0;"F";"USA";"Basic";"2024-06-20";18
"user_03141";28;"F";"USA";"Basic";"2024-11-19";13
"user_03142";16;"F";"Canada";"Premium";"2025-01-24";11
"user_03143";28;"F";"USA";"Premium";"2022-10-18";39
"user_03144";20;"M";"USA";"Basic";"2024-07-23";17
"user_03145";56;"F";"Canada";"Standard";"2025-07-27";5
"user_03146";20;"F";"USA";"Premium";"2024-02-10";23
"user_03147";30;"";"USA";"Premium+";"2024-08-15";17
"user_03148";24;"";"USA";"Standard";"2023-01-12";36
"user_03149";42;"M";"Canada";"Premium";"2025-03-17";9
"user_03150";0;"";"USA";"Basic";"2024-02-20";23
"user_03151";27;"M";"Canada";"Standard";"2023-04-15";33
"user_03152";33;"M";"Canada";"Premium+";"2024-03-11";22
"user_03153";39;"";"USA";"Standard";"2025-01-16";11
"user_03154";36;"F";"Canada";"Basic";"2023-05-07";32
"user_03155";51;"F";"USA";"Standard";"2022-09-20";40
"user_03156";15;"M";"Canada";"Standard";"2024-07-27";17
"user_03157";44;"F";"Canada";"Premium";"2022-09-05";40
"user_03158";23;"M";"USA";"Premium";"2022-08-04";41
"user_03159";35;"F";"USA";"Premium+";"2023-04-13";33
"user_03160";12;"M";"USA";"Basic";"2023-12-22";25
"user_03161";45;"Other";"USA";"Premium";"2022-12-06";37
"user_03162";47;"M";"USA";"Premium";"2025-03-15";10
"user_03163";0;"M";"USA";"Premium";"2023-04-16";33
"user_03164";6;"M";"Canada";"Premium";"2025-07-24";5
"user_03165";22;"";"USA";"Basic";"2025-05-19";7
"user_03166";34;"F";"USA";"Standard";"2024-06-13";19
"user_03167";32;"M";"USA";"Standard";"2024-11-21";13
"user_03168";20;"F";"Canada";"Premium";"2022-12-11";37
"user_03169";25;"F";"USA";"Standard";"2023-02-10";35
"user_03170";33;"";"USA";"Premium+";"2023-04-23";33
"user_03171";37;"M";"Canada";"Basic";"2024-07-18";18
"user_03172";32;"F";"USA";"Premium";"2024-08-27";16
"user_03173";0;"M";"USA";"Premium+";"2023-04-23";33
"user_03174";27;"M";"Canada";"Basic";"2024-05-06";20
"user_03175";22;"M";"USA";"Premium";"2024-07-12";18
"user_03176";0;"F";"USA";"Standard";"2023-07-09";30
"user_03177";49;"M";"Canada";"Basic";"2023-02-27";34
"user_03178";48;"F";"Canada";"Standard";"2025-06-04";7
"user_03179";0;"M";"Canada";"Premium";"2024-05-29";19
"user_03180";41;"M";"USA";"Standard";"2022-10-04";39
"user_03181";0;"F";"Canada";"Basic";"2022-08-30";40
"user_03182";43;"";"USA";"Standard";"2024-01-26";23
"user_03183";45;"M";"USA";"Basic";"2024-03-15";22
"user_03184";55;"Other";"USA";"Premium";"2024-01-01";24
"user_03185";0;"Other";"USA";"Standard";"2023-12-11";25
"user_03186";25;"F";"USA";"Standard";"2023-03-10";34
"user_03187";41;"M";"USA";"Standard";"2024-01-31";23
"user_03188";49;"F";"USA";"Premium";"2024-07-31";17
"user_03189";29;"M";"USA";"Standard";"2025-07-06";6
"user_03190";49;"M";"USA";"Standard";"2024-07-26";17
"user_03191";34;"M";"USA";"Premium";"2024-11-07";14
"user_03192";26;"M";"USA";"Basic";"2025-07-26";5
"user_03193";34;"F";"USA";"Premium";"2025-07-26";5
"user_03194";35;"F";"Canada";"Basic";"2023-06-08";31
"user_03195";36;"F";"Canada";"Standard";"2023-10-03";27
"user_03196";47;"M";"Canada";"Standard";"2022-09-13";40
"user_03197";48;"F";"USA";"Premium";"2024-07-15";18
"user_03198";16;"F";"Canada";"Standard";"2025-05-02";8
"user_03199";46;"M";"USA";"Standard";"2024-04-07";21
"user_03200";45;"";"Canada";"Standard";"2023-01-17";36
"user_03201";36;"F";"Canada";"Basic";"2023-03-23";34
"user_03202";27;"M";"USA";"Premium";"2023-05-19";32
"user_03203";33;"M";"USA";"Standard";"2023-02-07";35
"user_03204";53;"F";"Canada";"Basic";"2025-06-11";7
"user_03205";23;"M";"USA";"Premium";"2023-05-16";32
"user_03206";0;"F";"Canada";"Premium+";"2023-05-13";32
"user_03207";32;"M";"USA";"Standard";"2023-01-03";36
"user_03208";32;"";"Canada";"Premium";"2023-02-10";35
"user_03209";53;"F";"Canada";"Premium";"2023-03-25";34
"user_03210";12;"M";"USA";"Premium";"2022-10-31";38
"user_03211";45;"M";"USA";"Premium";"2024-03-22";21
"user_03212";47;"F";"USA";"Standard";"2025-04-15";9
"user_03213";17;"Other";"Canada";"Premium";"2024-10-20";14
"user_03214";45;"M";"USA";"Standard";"2024-05-02";20
"user_03215";13;"F";"USA";"Premium";"2023-07-26";29
"user_03216";39;"";"USA";"Premium+";"2024-01-25";23
"user_03217";52;"M";"USA";"Premium";"2024-06-03";19
"user_03218";41;"M";"USA";"Premium+";"2024-06-14";19
"user_03219";51;"F";"Canada";"Premium";"2024-10-11";15
"user_03220";26;"M";"USA";"Premium";"2025-02-25";10
"user_03221";0;"F";"Canada";"Standard";"2025-06-02";7
"user_03222";38;"F";"Canada";"Premium";"2024-01-25";23
"user_03223";0;"M";"USA";"Premium";"2025-04-18";8
"user_03224";43;"M";"USA";"Standard";"2023-10-18";27
"user_03225";41;"F";"USA";"Basic";"2024-08-01";17
"user_03226";24;"M";"Canada";"Standard";"2025-03-02";10
"user_03227";11;"M";"Canada";"Premium";"2024-02-28";22
"user_03228";42;"";"Canada";"Premium";"2023-04-02";33
"user_03229";33;"F";"USA";"Standard";"2025-04-12";9
"user_03230";28;"F";"USA";"Standard";"2025-04-19";8
"user_03231";26;"F";"USA";"Standard";"2023-02-11";35
"user_03232";31;"M";"USA";"Premium";"2024-11-02";14
"user_03233";38;"F";"Canada";"Premium";"2022-08-18";41
"user_03234";31;"F";"USA";"Basic";"2025-07-14";6
"user_03235";19;"M";"Canada";"Premium";"2023-12-05";25
"user_03236";0;"F";"USA";"Standard";"2023-01-02";36
"user_03237";20;"F";"Canada";"Premium+";"2024-07-04";18
"user_03238";27;"F";"USA";"Premium+";"2024-07-03";18
"user_03239";33;"F";"USA";"Standard";"2024-12-27";12
"user_03240";28;"M";"USA";"Standard";"2023-04-10";33
"user_03241";29;"F";"Canada";"Premium";"2024-08-01";17
"user_03242";22;"F";"USA";"Premium";"2023-12-16";25
"user_03243";40;"M";"USA";"Standard";"2024-09-12";16
"user_03244";48;"";"Canada";"Basic";"2023-04-11";33
"user_03245";31;"F";"Canada";"Basic";"2025-06-14";7
"user_03246";0;"F";"USA";"Premium";"2025-01-31";11
"user_03247";24;"F";"Canada";"Standard";"2024-02-05";23
"user_03248";0;"F";"USA";"Standard";"2024-09-26";15
"user_03249";31;"M";"USA";"Basic";"2024-02-27";22
"user_03250";34;"M";"USA";"Premium";"2023-05-08";32
"user_03251";37;"";"USA";"Standard";"2022-08-10";41
"user_03252";0;"F";"Canada";"Premium";"2023-04-02";33
"user_03253";37;"";"USA";"Basic";"2024-04-17";21
"user_03254";0;"F";"USA";"Standard";"2025-02-14";11
"user_03255";48;"M";"USA";"Premium+";"2023-05-08";32
"user_03256";35;"F";"USA";"Standard";"2025-07-10";6
"user_03257";44;"M";"Canada";"Basic";"2022-12-17";37
"user_03258";52;"M";"USA";"Standard";"2023-12-10";25
"user_03259";48;"";"Canada";"Standard";"2023-07-25";30
"user_03260";35;"M";"Canada";"Basic";"2025-04-20";8
"user_03261";15;"F";"USA";"Premium";"2023-02-09";35
"user_03262";51;"M";"USA";"Premium";"2022-10-15";39
"user_03263";68;"F";"Canada";"Standard";"2023-03-05";34
"user_03264";39;"F";"USA";"Standard";"2025-05-03";8
"user_03265";36;"F";"USA";"Basic";"2025-04-21";8
"user_03266";30;"F";"USA";"Standard";"2024-10-24";14
"user_03267";34;"";"USA";"Standard";"2023-06-26";30
"user_03268";35;"F";"USA";"Premium";"2023-06-17";31
"user_03269";52;"F";"Canada";"Premium";"2022-10-30";38
"user_03270";19;"M";"USA";"Premium";"2025-07-14";6
"user_03271";45;"F";"USA";"Premium";"2024-12-18";12
"user_03272";12;"";"USA";"Premium";"2023-09-08";28
"user_03273";43;"M";"USA";"Premium";"2024-04-04";21
"user_03274";40;"Other";"Canada";"Premium+";"2023-09-15";28
"user_03275";67;"";"Canada";"Premium+";"2025-05-15";8
"user_03276";48;"F";"USA";"Premium";"2022-09-01";40
"user_03277";18;"M";"Canada";"Premium";"2023-02-01";35
"user_03278";51;"F";"USA";"Premium+";"2024-07-30";17
"user_03279";0;"F";"USA";"Premium";"2023-08-31";28
"user_03280";31;"F";"USA";"Standard";"2023-03-24";34
"user_03281";47;"F";"USA";"Premium+";"2023-09-16";28
"user_03282";34;"F";"USA";"Basic";"2023-05-08";32
"user_03283";0;"F";"Canada";"Premium";"2022-11-19";38
"user_03284";46;"F";"USA";"Premium";"2025-03-05";10
"user_03285";9;"M";"USA";"Basic";"2024-01-25";23
"user_03286";55;"F";"Canada";"Premium+";"2025-03-12";10
"user_03287";0;"F";"USA";"Basic";"2024-07-14";18
"user_03288";36;"M";"USA";"Standard";"2025-03-09";10
"user_03289";37;"Other";"USA";"Premium+";"2025-04-21";8
"user_03290";48;"F";"Canada";"Standard";"2023-08-14";29
"user_03291";36;"F";"Canada";"Standard";"2025-07-02";6
"user_03292";34;"M";"USA";"Premium";"2024-01-21";24
"user_03293";52;"F";"USA";"Premium";"2023-02-12";35
"user_03294";17;"M";"Canada";"Premium+";"2023-01-24";36
"user_03295";27;"F";"USA";"Basic";"2025-01-14";12
"user_03296";15;"F";"USA";"Premium";"2025-01-24";11
"user_03297";46;"M";"USA";"Standard";"2022-10-05";39
"user_03298";40;"F";"USA";"Premium";"2024-04-11";21
"user_03299";0;"";"Canada";"Standard";"2023-07-15";30
"user_03300";46;"";"USA";"Premium";"2023-06-14";31
"user_03301";40;"M";"USA";"Standard";"2023-02-06";35
"user_03302";36;"F";"USA";"Standard";"2024-01-21";24
"user_03303";51;"F";"USA";"Basic";"2023-05-21";32
"user_03304";0;"M";"USA";"Premium";"2025-06-13";7
"user_03305";38;"F";"USA";"Premium";"2025-07-19";5
"user_03306";42;"M";"USA";"Basic";"2024-09-02";16
"user_03307";24;"M";"USA";"Standard";"2024-01-03";24
"user_03308";47;"M";"USA";"Basic";"2023-11-24";25
"user_03309";55;"M";"USA";"Basic";"2024-06-11";19
"user_03310";45;"M";"USA";"Premium+";"2024-03-20";22
"user_03311";0;"M";"USA";"Standard";"2024-01-04";24
"user_03312";42;"M";"USA";"Basic";"2024-12-19";12
"user_03313";17;"F";"Canada";"Basic";"2024-03-29";21
"user_03314";0;"M";"USA";"Premium";"2023-10-12";27
"user_03315";32;"M";"USA";"Premium+";"2024-11-27";13
"user_03316";21;"F";"Canada";"Standard";"2023-12-28";24
"user_03317";31;"F";"Canada";"Premium+";"2023-10-25";26
"user_03318";64;"M";"Canada";"Premium+";"2024-08-26";16
"user_03319";0;"F";"USA";"Premium";"2023-02-21";35
"user_03320";28;"F";"Canada";"Standard";"2023-07-28";29
"user_03321";18;"F";"USA";"Basic";"2024-08-12";17
"user_03322";0;"M";"Canada";"Basic";"2023-10-30";26
"user_03323";10;"";"USA";"Premium";"2024-03-16";22
"user_03324";8;"M";"USA";"Premium";"2023-02-27";34
"user_03325";42;"F";"USA";"Premium";"2025-03-09";10
"user_03326";33;"F";"Canada";"Standard";"2025-01-10";12
"user_03327";36;"F";"USA";"Premium";"2023-11-25";25
"user_03328";41;"F";"USA";"Premium+";"2023-06-04";31
"user_03329";36;"F";"USA";"Basic";"2022-09-13";40
"user_03330";35;"F";"Canada";"Standard";"2023-03-02";34
"user_03331";0;"F";"USA";"Standard";"2025-03-21";9
"user_03332";24;"F";"USA";"Standard";"2023-08-04";29
"user_03333";39;"F";"Canada";"Premium";"2024-01-02";24
"user_03334";28;"F";"USA";"Premium";"2024-12-08";13
"user_03335";0;"";"Canada";"Premium+";"2024-11-05";14
"user_03336";53;"";"USA";"Premium";"2023-07-18";30
"user_03337";26;"";"USA";"Standard";"2024-02-17";23
"user_03338";35;"F";"USA";"Standard";"2025-07-06";6
"user_03339";45;"M";"USA";"Basic";"2023-12-06";25
"user_03340";28;"F";"USA";"Standard";"2023-01-02";36
"user_03341";42;"F";"Canada";"Standard";"2024-07-15";18
"user_03342";32;"F";"Canada";"Premium";"2024-08-14";17
"user_03343";0;"M";"USA";"Standard";"2023-06-09";31
"user_03344";56;"M";"Canada";"Premium";"2023-01-20";36
"user_03345";38;"F";"USA";"Standard";"2022-09-09";40
"user_03346";36;"M";"Canada";"Premium";"2025-05-15";8
"user_03347";35;"F";"USA";"Basic";"2023-01-21";36
"user_03348";26;"";"USA";"Standard";"2025-06-07";7
"user_03349";0;"F";"USA";"Premium";"2022-08-24";41
"user_03350";19;"M";"USA";"Standard";"2023-03-08";34
"user_03351";30;"F";"USA";"Premium+";"2024-10-12";15
"user_03352";33;"M";"Canada";"Premium";"2025-03-22";9
"user_03353";48;"M";"USA";"Standard";"2023-12-21";25
"user_03354";51;"";"USA";"Standard";"2025-02-14";11
"user_03355";24;"F";"USA";"Premium+";"2024-09-14";16
"user_03356";0;"M";"Canada";"Basic";"2024-02-04";23
"user_03357";50;"";"USA";"Basic";"2025-04-06";9
"user_03358";28;"F";"USA";"Premium+";"2023-11-05";26
"user_03359";34;"";"Canada";"Basic";"2025-06-02";7
"user_03360";29;"F";"USA";"Premium";"2025-02-18";10
"user_03361";54;"F";"USA";"Premium";"2024-04-27";20
"user_03362";29;"M";"Canada";"Basic";"2025-01-14";12
"user_03363";21;"M";"Canada";"Standard";"2024-08-11";17
